Time step,Total load requested [kW],Total load served [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
7866,230.268,230.268,0,0,0,0,0,0,0,0,0,0,
7867,237.212,237.212,0,0,0,0,0,0,0,0,1488,50,
7868,218.364,218.364,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7869,188.48,188.48,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7870,152.272,152.272,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7871,115.32,115.32,0,0,0,0,0,0,0,338.716,2976,100,
7872,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
7873,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
7874,57.412,57.412,0,0,0,0,0,0,0,0,2976,100,
7875,55.8,55.8,0,0,0,0,0,0,0,0,2976,100,
7876,54.684,54.684,0,0,0,0,0,0,0,0,0,0,
7877,61.256,61.256,0,0,0,0,0,0,0,0,0,0,
7878,84.32,84.32,0,0,0,0,0,0,0,0,0,0,
7879,114.576,114.576,0,0,0,0,0,0,0,0,0,0,
7880,107.136,107.136,0,0,0,0,0,0,0,0,0,0,
7881,91.016,91.016,0,0,0,0,0,0,0,0,0,0,
7882,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
7883,92.628,92.628,0,0,0,0,0,0,0,0,0,0,
7884,89.652,89.652,0,0,0,0,0,0,0,0,0,0,
7885,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
7886,87.792,87.792,0,0,0,0,0,0,0,0,0,0,
7887,93.992,93.992,0,0,0,0,0,0,0,0,0,0,
7888,113.832,113.832,0,0,0,0,0,0,0,0,0,0,
7889,154.628,154.628,0,0,0,0,0,0,0,0,0,0,
7890,198.152,198.152,0,0,0,0,0,0,0,0,0,0,
7891,213.9,213.9,0,0,0,0,0,0,0,0,1488,50,
7892,203.484,203.484,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7893,183.768,183.768,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7894,148.676,148.676,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7895,113.336,113.336,0,0,0,0,0,0,0,338.716,2976,100,
7896,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
7897,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
7898,57.412,57.412,0,0,0,0,0,0,0,0,2976,100,
7899,56.296,56.296,0,0,0,0,0,0,0,0,2976,100,
7900,56.792,56.792,0,0,0,0,0,0,0,0,0,0,
7901,62.992,62.992,0,0,0,0,0,0,0,0,0,0,
7902,86.056,86.056,0,0,0,0,0,0,0,0,0,0,
7903,116.188,116.188,0,0,0,0,0,0,0,0,0,0,
7904,107.508,107.508,0,0,0,0,0,0,0,0,0,0,
7905,91.016,91.016,0,0,0,0,0,0,0,0,0,0,
7906,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
7907,92.628,92.628,0,0,0,0,0,0,0,0,0,0,
7908,89.652,89.652,0,0,0,0,0,0,0,0,0,0,
7909,94.984,94.984,0,0,0,0,0,0,0,0,0,0,
7910,113.336,113.336,0,0,0,0,0,0,0,0,0,0,
7911,130.696,130.696,0,0,0,0,0,0,0,0,0,0,
7912,150.04,150.04,0,0,0,0,0,0,0,0,0,0,
7913,175.46,175.46,0,0,0,0,0,0,0,0,0,0,
7914,225.68,225.68,0,0,0,0,0,0,0,0,0,0,
7915,235.848,235.848,0,0,0,0,0,0,0,0,1488,50,
7916,216.504,216.504,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7917,187.86,187.86,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7918,148.676,148.676,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7919,113.336,113.336,0,0,0,0,0,0,0,338.716,2976,100,
7920,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
7921,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
7922,57.412,57.412,0,0,0,0,0,0,0,0,2976,100,
7923,55.8,55.8,0,0,0,0,0,0,0,0,2976,100,
7924,54.932,54.932,0,0,0,0,0,0,0,0,0,0,
7925,61.132,61.132,0,0,0,0,0,0,0,0,0,0,
7926,84.196,84.196,0,0,0,0,0,0,0,0,0,0,
7927,114.576,114.576,0,0,0,0,0,0,0,0,0,0,
7928,107.136,107.136,0,0,0,0,0,0,0,0,0,0,
7929,91.016,91.016,0,0,0,0,0,0,0,0,0,0,
7930,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
7931,92.628,92.628,0,0,0,0,0,0,0,0,0,0,
7932,89.652,89.652,0,0,0,0,0,0,0,0,0,0,
7933,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
7934,96.472,96.472,0,0,0,0,0,0,0,0,0,0,
7935,111.352,111.352,0,0,0,0,0,0,0,0,0,0,
7936,126.108,126.108,0,0,0,0,0,0,0,0,0,0,
7937,154.628,154.628,0,0,0,0,0,0,0,0,0,0,
7938,198.152,198.152,0,0,0,0,0,0,0,0,0,0,
7939,213.9,213.9,0,0,0,0,0,0,0,0,1488,50,
7940,203.484,203.484,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7941,183.768,183.768,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7942,148.676,148.676,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7943,113.336,113.336,0,0,0,0,0,0,0,338.716,2976,100,
7944,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
7945,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
7946,57.412,57.412,0,0,0,0,0,0,0,0,2976,100,
7947,55.8,55.8,0,0,0,0,0,0,0,0,2976,100,
7948,55.304,55.304,0,0,0,0,0,0,0,0,0,0,
7949,61.876,61.876,0,0,0,0,0,0,0,0,0,0,
7950,84.692,84.692,0,0,0,0,0,0,0,0,0,0,
7951,114.948,114.948,0,0,0,0,0,0,0,0,0,0,
7952,107.136,107.136,0,0,0,0,0,0,0,0,0,0,
7953,91.016,91.016,0,0,0,0,0,0,0,0,0,0,
7954,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
7955,92.628,92.628,0,0,0,0,0,0,0,0,0,0,
7956,93.992,93.992,0,0,0,0,0,0,0,0,0,0,
7957,106.888,106.888,0,0,0,0,0,0,0,0,0,0,
7958,128.092,128.092,0,0,0,0,0,0,0,0,0,0,
7959,140.988,140.988,0,0,0,0,0,0,0,0,0,0,
7960,163.556,163.556,0,0,0,0,0,0,0,0,0,0,
7961,193.316,193.316,0,0,0,0,0,0,0,0,0,0,
7962,240.436,240.436,0,0,0,0,0,0,0,0,0,0,
7963,245.396,245.396,0,0,0,0,0,0,0,0,1488,50,
7964,228.78,228.78,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7965,199.64,199.64,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7966,154.504,154.504,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7967,113.336,113.336,0,0,0,0,0,0,0,338.716,2976,100,
7968,76.508,76.508,0,0,0,0,0,0,0,0,2976,100,
7969,63.116,63.116,0,0,0,0,0,0,0,0,2976,100,
7970,57.412,57.412,0,0,0,0,0,0,0,0,2976,100,
7971,55.8,55.8,0,0,0,0,0,0,0,0,2976,100,
7972,54.684,54.684,0,0,0,0,0,0,0,0,0,0,
7973,60.264,60.264,0,0,0,0,0,0,0,0,0,0,
7974,81.096,81.096,0,0,0,0,0,0,0,0,0,0,
7975,113.46,113.46,0,0,0,0,0,0,0,0,0,0,
7976,107.136,107.136,0,0,0,0,0,0,0,0,0,0,
7977,91.016,91.016,0,0,0,0,0,0,0,0,0,0,
7978,91.512,91.512,0,0,0,0,0,0,0,0,0,0,
7979,92.628,92.628,0,0,0,0,0,0,0,0,0,0,
7980,89.652,89.652,0,0,0,0,0,0,0,0,0,0,
7981,88.66,88.66,0,0,0,0,0,0,0,0,0,0,
7982,114.576,114.576,0,0,0,0,0,0,0,0,0,0,
7983,133.92,133.92,0,0,0,0,0,0,0,0,0,0,
7984,144.584,144.584,0,0,0,0,0,0,0,0,0,0,
7985,158.348,158.348,0,0,0,0,0,0,0,0,0,0,
7986,198.152,198.152,0,0,0,0,0,0,0,0,0,0,
7987,213.9,213.9,0,0,0,0,0,0,0,0,1488,50,
7988,203.484,203.484,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
7989,183.768,183.768,0,0,0,0,0,0,0,409.2,2265.48,76.125,
7990,148.676,148.676,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
7991,113.336,113.336,0,0,0,0,0,0,0,338.716,2976,100,
7992,77.376,77.376,0,0,0,0,0,0,0,0,2976,100,
7993,63.612,63.612,0,0,0,0,0,0,0,0,2976,100,
7994,57.66,57.66,0,0,0,0,0,0,0,0,2976,100,
7995,55.924,55.924,0,0,0,0,0,0,0,0,2976,100,
7996,56.048,56.048,0,0,0,0,0,0,0,0,0,0,
7997,62.992,62.992,0,0,0,0,0,0,0,0,0,0,
7998,86.552,86.552,0,0,0,0,0,0,0,0,0,0,
7999,118.296,118.296,0,0,0,0,0,0,0,0,0,0,
8000,111.228,111.228,0,0,0,0,0,0,0,0,0,0,
8001,96.596,96.596,0,0,0,0,0,0,0,0,0,0,
8002,97.836,97.836,0,0,0,0,0,0,0,0,0,0,
8003,99.2,99.2,0,0,0,0,0,0,0,0,0,0,
8004,95.604,95.604,0,0,0,0,0,0,0,0,0,0,
8005,101.556,101.556,0,0,0,0,0,0,0,0,0,0,
8006,118.172,118.172,0,0,0,0,0,0,0,0,0,0,
8007,134.664,134.664,0,0,0,0,0,0,0,0,0,0,
8008,153.388,153.388,0,0,0,0,0,0,0,0,0,0,
8009,175.212,175.212,0,0,0,0,0,0,0,0,0,0,
8010,223.324,223.324,0,0,0,0,0,0,0,0,0,0,
8011,232.872,232.872,0,0,0,0,0,0,0,0,1488,50,
8012,210.676,210.676,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8013,188.232,188.232,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8014,152.272,152.272,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8015,115.32,115.32,0,0,0,0,0,0,0,338.716,2976,100,
8016,85.064,85.064,0,0,0,0,0,0,0,0,2976,100,
8017,70.68,70.68,0,0,0,0,0,0,0,0,2976,100,
8018,64.728,64.728,0,0,0,0,0,0,0,0,2976,100,
8019,62.744,62.744,0,0,0,0,0,0,0,0,2976,100,
8020,62.124,62.124,0,0,0,0,0,0,0,0,0,0,
8021,69.812,69.812,0,0,0,0,0,0,0,0,0,0,
8022,97.216,97.216,0,0,0,0,0,0,0,0,0,0,
8023,135.284,135.284,0,0,0,0,0,0,0,0,0,0,
8024,126.48,126.48,0,0,0,0,0,0,0,0,0,0,
8025,105.648,105.648,0,0,0,0,0,0,0,0,0,0,
8026,106.392,106.392,0,0,0,0,0,0,0,0,0,0,
8027,107.756,107.756,0,0,0,0,0,0,0,0,0,0,
8028,103.912,103.912,0,0,0,0,0,0,0,0,0,0,
8029,102.92,102.92,0,0,0,0,0,0,0,0,0,0,
8030,101.556,101.556,0,0,0,0,0,0,0,0,0,0,
8031,108.128,108.128,0,0,0,0,0,0,0,0,0,0,
8032,129.332,129.332,0,0,0,0,0,0,0,0,0,0,
8033,175.212,175.212,0,0,0,0,0,0,0,0,0,0,
8034,223.2,223.2,0,0,0,0,0,0,0,0,0,0,
8035,238.576,238.576,0,0,0,0,0,0,0,0,1488,50,
8036,223.944,223.944,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8037,202.244,202.244,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8038,164.176,164.176,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8039,125.24,125.24,0,0,0,0,0,0,0,338.716,2976,100,
8040,84.196,84.196,0,0,0,0,0,0,0,0,2976,100,
8041,70.184,70.184,0,0,0,0,0,0,0,0,2976,100,
8042,64.356,64.356,0,0,0,0,0,0,0,0,2976,100,
8043,62.496,62.496,0,0,0,0,0,0,0,0,2976,100,
8044,61.008,61.008,0,0,0,0,0,0,0,0,0,0,
8045,68.324,68.324,0,0,0,0,0,0,0,0,0,0,
8046,95.108,95.108,0,0,0,0,0,0,0,0,0,0,
8047,131.688,131.688,0,0,0,0,0,0,0,0,0,0,
8048,122.388,122.388,0,0,0,0,0,0,0,0,0,0,
8049,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8050,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8051,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8052,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8053,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8054,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8055,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8056,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8057,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8058,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8059,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8060,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8061,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8062,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8063,123.256,123.256,0,0,0,0,0,0,0,338.716,2976,100,
8064,84.196,84.196,0,0,0,0,0,0,0,0,2976,100,
8065,70.184,70.184,0,0,0,0,0,0,0,0,2976,100,
8066,64.356,64.356,0,0,0,0,0,0,0,0,2976,100,
8067,62.496,62.496,0,0,0,0,0,0,0,0,2976,100,
8068,60.884,60.884,0,0,0,0,0,0,0,0,0,0,
8069,67.332,67.332,0,0,0,0,0,0,0,0,0,0,
8070,94.364,94.364,0,0,0,0,0,0,0,0,0,0,
8071,131.316,131.316,0,0,0,0,0,0,0,0,0,0,
8072,122.388,122.388,0,0,0,0,0,0,0,0,0,0,
8073,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8074,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8075,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8076,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8077,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8078,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8079,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8080,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8081,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8082,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8083,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8084,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8085,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8086,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8087,123.256,123.256,0,0,0,0,0,0,0,338.716,2976,100,
8088,84.196,84.196,0,0,0,0,0,0,0,0,2976,100,
8089,70.184,70.184,0,0,0,0,0,0,0,0,2976,100,
8090,64.356,64.356,0,0,0,0,0,0,0,0,2976,100,
8091,62.496,62.496,0,0,0,0,0,0,0,0,2976,100,
8092,60.884,60.884,0,0,0,0,0,0,0,0,0,0,
8093,67.332,67.332,0,0,0,0,0,0,0,0,0,0,
8094,91.636,91.636,0,0,0,0,0,0,0,0,0,0,
8095,130.448,130.448,0,0,0,0,0,0,0,0,0,0,
8096,122.388,122.388,0,0,0,0,0,0,0,0,0,0,
8097,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8098,101.804,101.804,0,0,0,0,0,0,0,0,0,0,
8099,102.92,102.92,0,0,0,0,0,0,0,0,0,0,
8100,100.068,100.068,0,0,0,0,0,0,0,0,0,0,
8101,99.696,99.696,0,0,0,0,0,0,0,0,0,0,
8102,99.572,99.572,0,0,0,0,0,0,0,0,0,0,
8103,105.276,105.276,0,0,0,0,0,0,0,0,0,0,
8104,127.844,127.844,0,0,0,0,0,0,0,0,0,0,
8105,174.716,174.716,0,0,0,0,0,0,0,0,0,0,
8106,220.472,220.472,0,0,0,0,0,0,0,0,0,0,
8107,235.724,235.724,0,0,0,0,0,0,0,0,1488,50,
8108,221.588,221.588,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8109,200.756,200.756,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8110,164.796,164.796,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8111,128.836,128.836,0,0,0,0,0,0,0,338.716,2976,100,
8112,91.14,91.14,0,0,0,0,0,0,0,0,2976,100,
8113,77.872,77.872,0,0,0,0,0,0,0,0,2976,100,
8114,73.036,73.036,0,0,0,0,0,0,0,0,2976,100,
8115,71.92,71.92,0,0,0,0,0,0,0,0,2976,100,
8116,70.804,70.804,0,0,0,0,0,0,0,0,0,0,
8117,77.252,77.252,0,0,0,0,0,0,0,0,0,0,
8118,104.284,104.284,0,0,0,0,0,0,0,0,0,0,
8119,139.376,139.376,0,0,0,0,0,0,0,0,0,0,
8120,128.092,128.092,0,0,0,0,0,0,0,0,0,0,
8121,102.548,102.548,0,0,0,0,0,0,0,0,0,0,
8122,101.804,101.804,0,0,0,0,0,0,0,0,0,0,
8123,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8124,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8125,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8126,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8127,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8128,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8129,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8130,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8131,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8132,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8133,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8134,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8135,123.752,123.752,0,0,0,0,0,0,0,338.716,2976,100,
8136,86.552,86.552,0,0,0,0,0,0,0,0,2976,100,
8137,74.028,74.028,0,0,0,0,0,0,0,0,2976,100,
8138,69.688,69.688,0,0,0,0,0,0,0,0,2976,100,
8139,69.068,69.068,0,0,0,0,0,0,0,0,2976,100,
8140,68.572,68.572,0,0,0,0,0,0,0,0,0,0,
8141,75.764,75.764,0,0,0,0,0,0,0,0,0,0,
8142,102.796,102.796,0,0,0,0,0,0,0,0,0,0,
8143,137.888,137.888,0,0,0,0,0,0,0,0,0,0,
8144,126.976,126.976,0,0,0,0,0,0,0,0,0,0,
8145,101.308,101.308,0,0,0,0,0,0,0,0,0,0,
8146,100.564,100.564,0,0,0,0,0,0,0,0,0,0,
8147,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8148,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8149,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8150,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8151,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8152,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8153,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8154,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8155,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8156,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8157,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8158,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8159,123.256,123.256,0,0,0,0,0,0,0,338.716,2976,100,
8160,85.188,85.188,0,0,0,0,0,0,0,0,2976,100,
8161,72.168,72.168,0,0,0,0,0,0,0,0,2976,100,
8162,68.2,68.2,0,0,0,0,0,0,0,0,2976,100,
8163,67.332,67.332,0,0,0,0,0,0,0,0,2976,100,
8164,66.836,66.836,0,0,0,0,0,0,0,0,0,0,
8165,74.524,74.524,0,0,0,0,0,0,0,0,0,0,
8166,102.3,102.3,0,0,0,0,0,0,0,0,0,0,
8167,139.748,139.748,0,0,0,0,0,0,0,0,0,0,
8168,130.448,130.448,0,0,0,0,0,0,0,0,0,0,
8169,106.64,106.64,0,0,0,0,0,0,0,0,0,0,
8170,106.392,106.392,0,0,0,0,0,0,0,0,0,0,
8171,107.756,107.756,0,0,0,0,0,0,0,0,0,0,
8172,103.912,103.912,0,0,0,0,0,0,0,0,0,0,
8173,102.92,102.92,0,0,0,0,0,0,0,0,0,0,
8174,101.556,101.556,0,0,0,0,0,0,0,0,0,0,
8175,108.128,108.128,0,0,0,0,0,0,0,0,0,0,
8176,129.332,129.332,0,0,0,0,0,0,0,0,0,0,
8177,175.212,175.212,0,0,0,0,0,0,0,0,0,0,
8178,223.2,223.2,0,0,0,0,0,0,0,0,0,0,
8179,238.576,238.576,0,0,0,0,0,0,0,0,1488,50,
8180,223.944,223.944,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8181,202.244,202.244,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8182,164.176,164.176,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8183,125.24,125.24,0,0,0,0,0,0,0,338.716,2976,100,
8184,85.064,85.064,0,0,0,0,0,0,0,0,2976,100,
8185,70.68,70.68,0,0,0,0,0,0,0,0,2976,100,
8186,64.728,64.728,0,0,0,0,0,0,0,0,2976,100,
8187,62.744,62.744,0,0,0,0,0,0,0,0,2976,100,
8188,62.496,62.496,0,0,0,0,0,0,0,0,0,0,
8189,69.812,69.812,0,0,0,0,0,0,0,0,0,0,
8190,96.596,96.596,0,0,0,0,0,0,0,0,0,0,
8191,135.532,135.532,0,0,0,0,0,0,0,0,0,0,
8192,126.604,126.604,0,0,0,0,0,0,0,0,0,0,
8193,105.648,105.648,0,0,0,0,0,0,0,0,0,0,
8194,106.392,106.392,0,0,0,0,0,0,0,0,0,0,
8195,107.756,107.756,0,0,0,0,0,0,0,0,0,0,
8196,103.912,103.912,0,0,0,0,0,0,0,0,0,0,
8197,102.92,102.92,0,0,0,0,0,0,0,0,0,0,
8198,101.556,101.556,0,0,0,0,0,0,0,0,0,0,
8199,108.128,108.128,0,0,0,0,0,0,0,0,0,0,
8200,129.332,129.332,0,0,0,0,0,0,0,0,0,0,
8201,175.212,175.212,0,0,0,0,0,0,0,0,0,0,
8202,223.2,223.2,0,0,0,0,0,0,0,0,0,0,
8203,238.576,238.576,0,0,0,0,0,0,0,0,1488,50,
8204,223.944,223.944,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8205,202.244,202.244,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8206,164.176,164.176,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8207,125.24,125.24,0,0,0,0,0,0,0,338.716,2976,100,
8208,84.196,84.196,0,0,0,0,0,0,0,0,2976,100,
8209,70.184,70.184,0,0,0,0,0,0,0,0,2976,100,
8210,65.1,65.1,0,0,0,0,0,0,0,0,2976,100,
8211,64.976,64.976,0,0,0,0,0,0,0,0,2976,100,
8212,64.356,64.356,0,0,0,0,0,0,0,0,0,0,
8213,71.672,71.672,0,0,0,0,0,0,0,0,0,0,
8214,98.952,98.952,0,0,0,0,0,0,0,0,0,0,
8215,135.532,135.532,0,0,0,0,0,0,0,0,0,0,
8216,124.248,124.248,0,0,0,0,0,0,0,0,0,0,
8217,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8218,99.944,99.944,0,0,0,0,0,0,0,0,0,0,
8219,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8220,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8221,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8222,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8223,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8224,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8225,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8226,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8227,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8228,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8229,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8230,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8231,123.256,123.256,0,0,0,0,0,0,0,338.716,2976,100,
8232,84.196,84.196,0,0,0,0,0,0,0,0,2976,100,
8233,70.184,70.184,0,0,0,0,0,0,0,0,2976,100,
8234,64.604,64.604,0,0,0,0,0,0,0,0,2976,100,
8235,63.736,63.736,0,0,0,0,0,0,0,0,2976,100,
8236,63.736,63.736,0,0,0,0,0,0,0,0,0,0,
8237,70.432,70.432,0,0,0,0,0,0,0,0,0,0,
8238,97.34,97.34,0,0,0,0,0,0,0,0,0,0,
8239,134.292,134.292,0,0,0,0,0,0,0,0,0,0,
8240,125.364,125.364,0,0,0,0,0,0,0,0,0,0,
8241,103.912,103.912,0,0,0,0,0,0,0,0,0,0,
8242,101.804,101.804,0,0,0,0,0,0,0,0,0,0,
8243,101.184,101.184,0,0,0,0,0,0,0,0,0,0,
8244,97.96,97.96,0,0,0,0,0,0,0,0,0,0,
8245,97.464,97.464,0,0,0,0,0,0,0,0,0,0,
8246,96.968,96.968,0,0,0,0,0,0,0,0,0,0,
8247,103.168,103.168,0,0,0,0,0,0,0,0,0,0,
8248,124.868,124.868,0,0,0,0,0,0,0,0,0,0,
8249,170.748,170.748,0,0,0,0,0,0,0,0,0,0,
8250,218.86,218.86,0,0,0,0,0,0,0,0,0,0,
8251,234.236,234.236,0,0,0,0,0,0,0,0,1488,50,
8252,219.48,219.48,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8253,197.904,197.904,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8254,160.58,160.58,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8255,124.372,124.372,0,0,0,0,0,0,0,338.716,2976,100,
8256,87.296,87.296,0,0,0,0,0,0,0,0,2976,100,
8257,74.524,74.524,0,0,0,0,0,0,0,0,2976,100,
8258,69.44,69.44,0,0,0,0,0,0,0,0,2976,100,
8259,69.068,69.068,0,0,0,0,0,0,0,0,2976,100,
8260,67.704,67.704,0,0,0,0,0,0,0,0,0,0,
8261,74.276,74.276,0,0,0,0,0,0,0,0,0,0,
8262,100.688,100.688,0,0,0,0,0,0,0,0,0,0,
8263,137.02,137.02,0,0,0,0,0,0,0,0,0,0,
8264,129.332,129.332,0,0,0,0,0,0,0,0,0,0,
8265,106.888,106.888,0,0,0,0,0,0,0,0,0,0,
8266,109.12,109.12,0,0,0,0,0,0,0,0,0,0,
8267,108.128,108.128,0,0,0,0,0,0,0,0,0,0,
8268,104.532,104.532,0,0,0,0,0,0,0,0,0,0,
8269,104.532,104.532,0,0,0,0,0,0,0,0,0,0,
8270,104.284,104.284,0,0,0,0,0,0,0,0,0,0,
8271,110.236,110.236,0,0,0,0,0,0,0,0,0,0,
8272,130.82,130.82,0,0,0,0,0,0,0,0,0,0,
8273,179.304,179.304,0,0,0,0,0,0,0,0,0,0,
8274,224.316,224.316,0,0,0,0,0,0,0,0,0,0,
8275,239.692,239.692,0,0,0,0,0,0,0,0,1488,50,
8276,225.308,225.308,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
8277,204.104,204.104,0,0,0,0,0,0,0,409.2,2265.48,76.125,
8278,167.4,167.4,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
8279,130.944,130.944,0,0,0,0,0,0,0,338.716,2976,100,
8280,93,93,0,0,0,0,0,0,0,0,2976,100,
