Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
6148,0.72,0.72,0,0,0,0,0,0,0,0,0,2.13951,0,6.34277,0,8.95903,81.4458,0,0,0,
6149,0.711,0.711,0,0,0,0,0,0,0,0,0,2.13951,0,6.34277,0,8.95903,81.4458,0,0,0,
6150,0.837,0.837,41,0.75946,40.2405,0.205816,41,0.287,0,0,-0.287,2.13951,0.287,6.34277,0,9.23281,83.9347,0,0,0,
6151,1.197,1.197,199,23.7433,175.257,0.370172,199,1.393,0,0,-1.393,1.85251,1.393,6.60394,0,10.5617,96.015,0,0,0,
6152,1.132,1.132,403,121.045,281.955,0.48014,403,2.821,2.36149,2.26703,-0.459515,0.459515,0.459515,7.87157,0,11,100,0,0,0,
6153,1.084,1.084,588,254.272,333.728,0.542495,588,4.116,4.116,3.95136,0,0,0,8.28973,0,11,100,0,0,0,
6154,1.303,1.303,730,379.818,350.182,0.581889,730,5.11,5.11,4.9056,0,0,0,8.28973,0,11,100,0,0,0,
6155,1.443,1.443,815,471.792,343.208,0.608364,815,5.705,5.705,5.4768,0,0,0,8.28973,0,11,100,0,0,0,
6156,1.615,1.615,841,527.154,313.846,0.630698,841,5.887,5.887,5.65152,0,0,0,8.28973,0,11,100,0,0,0,
6157,1.763,1.763,806,540.219,265.781,0.651942,806,5.642,5.642,5.41632,0,0,0,8.28973,0,11,100,0,0,0,
6158,1.94,1.94,708,500.568,207.432,0.671178,708,4.956,4.956,4.75776,0,0,0,8.28973,0,11,100,0,0,0,
6159,2.143,2.143,555,412.939,142.061,0.692472,555,3.885,3.885,3.7296,0,0,0,8.28973,0,11,100,0,0,0,
6160,2.352,2.352,363,291.566,71.4336,0.735677,363,2.541,2.541,2.43936,0,0,0,8.28973,0,11,100,0,0,0,
6161,2.599,2.599,158,101.305,20.0574,0.8,121.362,0.849534,2.70729,2.599,1.85776,0,0,8.28973,1.85776,9.05254,82.2958,0,0,0,
6162,2.637,2.637,27,0,0,0.8,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,0,0,
6163,2.66,2.66,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,12.75,51,
6164,2.743,2.743,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,3.3,15.918,63.672,
6165,2.576,2.576,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,3.3,19.086,76.344,
6166,2.139,2.139,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,3.3,22.254,89.016,
6167,1.697,1.697,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,2.86042,25,100,
6168,1.232,1.232,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,25,100,
6169,1.006,1.006,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,25,100,
6170,0.895,0.895,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,25,100,
6171,0.809,0.809,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,25,100,
6172,0.755,0.755,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,0,0,
6173,0.772,0.772,0,0,0,0,0,0,0,0,0,2.04149,0,6.43197,0,9.05254,82.2958,0,0,0,
6174,0.913,0.913,41,0.750567,40.2494,0.203406,41,0.287,0,0,-0.287,2.04149,0.287,6.43197,0,9.32632,84.7847,0,0,0,
6175,1.247,1.247,201,24.4847,176.515,0.372163,201,1.407,0,0,-1.407,1.75449,1.407,6.69314,0,10.6685,96.9865,0,0,0,
6176,1.189,1.189,406,123.696,282.304,0.482298,406,2.842,2.49451,2.39473,-0.347492,0.347492,0.347492,7.97351,0,11,100,0,0,0,
6177,1.128,1.128,589,254.433,334.567,0.542287,589,4.123,4.123,3.95808,0,0,0,8.28973,0,11,100,0,0,0,
6178,1.42,1.42,729,376.567,352.433,0.580212,729,5.103,5.103,4.89888,0,0,0,8.28973,0,11,100,0,0,0,
6179,1.62,1.62,815,470.648,344.352,0.607722,815,5.705,5.705,5.4768,0,0,0,8.28973,0,11,100,0,0,0,
6180,1.779,1.779,840,524.51,315.49,0.629556,840,5.88,5.88,5.6448,0,0,0,8.28973,0,11,100,0,0,0,
6181,2.03,2.03,800,528.288,271.712,0.646991,800,5.6,5.6,5.376,0,0,0,8.28973,0,11,100,0,0,0,
6182,2.215,2.215,699,483.436,215.564,0.662939,699,4.893,4.893,4.69728,0,0,0,8.28973,0,11,100,0,0,0,
6183,2.414,2.414,550,404.373,145.627,0.687166,550,3.85,3.85,3.696,0,0,0,8.28973,0,11,100,0,0,0,
6184,2.737,2.737,361,289.325,71.6745,0.734055,361,2.527,2.85104,2.737,0.324042,0,0,8.28973,0.324042,10.6603,96.9119,0,0,0,
6185,3.065,3.065,157,99.9231,19.7839,0.8,119.707,0.837949,3.19271,3.065,2.35476,0.35609,0,7.96569,2.35476,8.19185,74.4714,0,0,0,
6186,3.02,3.02,28,0,0,0.8,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,0,0,
6187,2.973,2.973,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,12.75,51,
6188,2.986,2.986,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,3.3,15.918,63.672,
6189,2.779,2.779,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,3.3,19.086,76.344,
6190,2.348,2.348,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,3.3,22.254,89.016,
6191,1.859,1.859,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,2.86042,25,100,
6192,1.363,1.363,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,25,100,
6193,1.158,1.158,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,25,100,
6194,1.007,1.007,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,25,100,
6195,0.914,0.914,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,25,100,
6196,0.805,0.805,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,0,0,
6197,0.813,0.813,0,0,0,0,0,0,0,0,0,2.94374,0,5.61093,0,8.19185,74.4714,0,0,0,
6198,0.923,0.923,33,0.480612,32.5194,0.161822,33,0.231,0,0,-0.231,2.94374,0.231,5.61093,0,8.41221,76.4747,0,0,0,
6199,1.139,1.139,176,12.4125,163.587,0.324384,176,1.232,0,0,-1.232,2.71274,1.232,5.82114,0,9.58747,87.1588,0,0,0,
6200,1.169,1.169,365,77.2384,287.762,0.432345,365,2.555,1.07426,1.03129,-1.48074,1.48074,1.48074,6.94226,0,11,100,0,0,0,
6201,1.191,1.191,550,193.627,356.373,0.505349,550,3.85,3.85,3.696,0,0,0,8.28973,0,11,100,0,0,0,
6202,1.516,1.516,628,212.868,415.132,0.499092,628,4.396,4.396,4.22016,0,0,0,8.28973,0,11,100,0,0,0,
6203,1.634,1.634,676,235.453,440.547,0.503566,676,4.732,4.732,4.54272,0,0,0,8.28973,0,11,100,0,0,0,
6204,1.854,1.854,669,229.576,439.424,0.501109,669,4.683,4.683,4.49568,0,0,0,8.28973,0,11,100,0,0,0,
6205,2.107,2.107,542,120.265,421.735,0.438292,542,3.794,3.794,3.64224,0,0,0,8.28973,0,11,100,0,0,0,
6206,2.285,2.285,531,185.272,345.728,0.503856,531,3.717,3.717,3.56832,0,0,0,8.28973,0,11,100,0,0,0,
6207,2.525,2.525,490,288.677,201.323,0.613071,490,3.43,3.43,3.2928,0,0,0,8.28973,0,11,100,0,0,0,
6208,2.803,2.803,140,5.92704,134.073,0.285643,140,0.98,2.91979,2.803,1.93979,0,0,8.28973,1.93979,8.96655,81.5141,0,0,0,
6209,3.052,3.052,86,44.931,41.069,0.582855,86,0.602,3.17917,3.052,2.57717,2.13164,0,6.34994,2.57717,6.26494,56.954,0,0,0,
6210,2.999,2.999,26,0,0,0.8,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,0,0,
6211,2.973,2.973,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,12.75,51,
6212,2.988,2.988,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,3.3,15.918,63.672,
6213,2.751,2.751,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,3.3,19.086,76.344,
6214,2.27,2.27,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,3.3,22.254,89.016,
6215,1.822,1.822,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,2.86042,25,100,
6216,1.361,1.361,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,25,100,
6217,1.141,1.141,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,25,100,
6218,1.008,1.008,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,25,100,
6219,0.943,0.943,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,25,100,
6220,0.887,0.887,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,0,0,
6221,0.879,0.879,0,0,0,0,0,0,0,0,0,4.96369,0,3.77277,0,6.26494,56.954,0,0,0,
6222,1.055,1.055,40,0.698066,39.3019,0.193907,40,0.28,0,0,-0.28,4.96369,0.28,3.77277,0,6.53204,59.3822,0,0,0,
6223,1.355,1.355,175,11.8407,163.159,0.321085,175,1.225,0,0,-1.225,4.68369,1.225,4.02757,0,7.70062,70.0056,0,0,0,
6224,1.271,1.271,254,13.059,240.941,0.300013,254,1.778,0,0,-1.778,3.45869,1.778,5.14232,0,9.39672,85.4248,0,0,0,
6225,1.161,1.161,530,165.428,364.572,0.486006,530,3.71,2.02931,1.94814,-1.68069,1.68069,1.68069,6.7603,0,11,100,0,0,0,
6226,1.417,1.417,610,188.054,421.946,0.4841,610,4.27,4.27,4.0992,0,0,0,8.28973,0,11,100,0,0,0,
6227,1.575,1.575,687,250.463,436.537,0.51127,687,4.809,4.809,4.61664,0,0,0,8.28973,0,11,100,0,0,0,
6228,1.728,1.728,770,391.292,378.708,0.576461,770,5.39,5.39,5.1744,0,0,0,8.28973,0,11,100,0,0,0,
6229,1.972,1.972,506,87.974,418.026,0.40916,506,3.542,3.542,3.40032,0,0,0,8.28973,0,11,100,0,0,0,
6230,2.142,2.142,526,178.614,347.386,0.499385,526,3.682,3.682,3.53472,0,0,0,8.28973,0,11,100,0,0,0,
6231,2.39,2.39,482,274.364,207.636,0.603951,482,3.374,3.374,3.23904,0,0,0,8.28973,0,11,100,0,0,0,
6232,2.605,2.605,355,281.563,73.4373,0.726824,355,2.485,2.71354,2.605,0.228542,0,0,8.28973,0.228542,10.7604,97.822,0,0,0,
6233,2.921,2.921,135,112.725,22.275,0.928138,135,0.945,3.04271,2.921,2.09771,0.251145,0,8.06119,2.09771,8.56143,77.8312,0,0,0,
6234,2.816,2.816,17,0,0,0.8,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,0,0,
6235,2.743,2.743,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,12.75,51,
6236,2.807,2.807,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,3.3,15.918,63.672,
6237,2.623,2.623,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,3.3,19.086,76.344,
6238,2.184,2.184,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,3.3,22.254,89.016,
6239,1.694,1.694,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,2.86042,25,100,
6240,1.252,1.252,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,25,100,
6241,1.041,1.041,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,25,100,
6242,0.927,0.927,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,25,100,
6243,0.735,0.735,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,25,100,
6244,0.639,0.639,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,0,0,
6245,0.551,0.551,0,0,0,0,0,0,0,0,0,2.55632,0,5.96348,0,8.56143,77.8312,0,0,0,
6246,0.691,0.691,38,0.622906,37.3771,0.182136,38,0.266,0,0,-0.266,2.55632,0.266,5.96348,0,8.81518,80.138,0,0,0,
6247,0.949,0.949,184,14.9777,169.022,0.336094,184,1.288,0,0,-1.288,2.29032,1.288,6.20554,0,10.0438,91.3077,0,0,0,
6248,1.069,1.069,386,97.0223,288.978,0.45466,386,2.702,1.69968,1.63169,-1.00232,1.00232,1.00232,7.37762,0,11,100,0,0,0,
6249,1.177,1.177,565,213.02,351.98,0.517098,565,3.955,3.955,3.7968,0,0,0,8.28973,0,11,100,0,0,0,
6250,1.417,1.417,708,335.471,372.529,0.561104,708,4.956,4.956,4.75776,0,0,0,8.28973,0,11,100,0,0,0,
6251,1.639,1.639,792,424.412,367.588,0.588877,792,5.544,5.544,5.32224,0,0,0,8.28973,0,11,100,0,0,0,
6252,1.857,1.857,815,474.457,340.543,0.609862,815,5.705,5.705,5.4768,0,0,0,8.28973,0,11,100,0,0,0,
6253,2.108,2.108,779,487.005,291.995,0.629912,779,5.453,5.453,5.23488,0,0,0,8.28973,0,11,100,0,0,0,
6254,2.341,2.341,684,455.51,228.49,0.649781,684,4.788,4.788,4.59648,0,0,0,8.28973,0,11,100,0,0,0,
6255,2.494,2.494,531,370.684,160.316,0.666367,531,3.717,3.717,3.56832,0,0,0,8.28973,0,11,100,0,0,0,
6256,2.698,2.698,302,182.761,119.239,0.620501,302,2.114,2.81042,2.698,0.696417,0,0,8.28973,0.696417,10.27,93.3632,0,0,0,
6257,2.986,2.986,140,116.9,23.1,0.976664,140,0.98,3.11042,2.986,2.13042,0.765293,0,7.59331,2.13042,8.03667,73.0607,0,0,0,
6258,2.928,2.928,22,0,0,0.8,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,0,0,
6259,2.914,2.914,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,12.75,51,
6260,2.951,2.951,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,3.3,15.918,63.672,
6261,2.797,2.797,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,3.3,19.086,76.344,
6262,2.355,2.355,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,3.3,22.254,89.016,
6263,1.884,1.884,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,2.86042,25,100,
6264,1.402,1.402,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,25,100,
6265,1.188,1.188,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,25,100,
6266,1.051,1.051,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,25,100,
6267,0.986,0.986,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,25,100,
6268,0.932,0.932,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,0,0,
6269,0.919,0.919,0,0,0,0,0,0,0,0,0,3.10641,0,5.4629,0,8.03667,73.0607,0,0,0,
6270,1.095,1.095,41,0.717091,40.2829,0.194334,41,0.287,0,0,-0.287,3.10641,0.287,5.4629,0,8.31045,75.5496,0,0,0,
6271,1.377,1.377,195,19.6683,175.332,0.354625,195,1.365,0,0,-1.365,2.81941,1.365,5.72407,0,9.61258,87.3871,0,0,0,
6272,1.349,1.349,396,107.367,288.633,0.46517,396,2.772,1.31759,1.26489,-1.45441,1.45441,1.45441,6.96622,0,11,100,0,0,0,
6273,1.351,1.351,577,230.002,346.998,0.527087,577,4.039,4.039,3.87744,0,0,0,8.28973,0,11,100,0,0,0,
6274,1.72,1.72,716,348.213,367.787,0.566697,716,5.012,5.012,4.81152,0,0,0,8.28973,0,11,100,0,0,0,
6275,1.898,1.898,799,436.497,362.503,0.593572,799,5.593,5.593,5.36928,0,0,0,8.28973,0,11,100,0,0,0,
6276,2.116,2.116,829,500.929,328.071,0.620076,829,5.803,5.803,5.57088,0,0,0,8.28973,0,11,100,0,0,0,
6277,2.377,2.377,789,506.61,282.39,0.638031,789,5.523,5.523,5.30208,0,0,0,8.28973,0,11,100,0,0,0,
6278,2.643,2.643,690,467.854,222.146,0.655907,690,4.83,4.83,4.6368,0,0,0,8.28973,0,11,100,0,0,0,
6279,2.912,2.912,538,385.297,152.703,0.676221,538,3.766,3.766,3.61536,0,0,0,8.28973,0,11,100,0,0,0,
6280,3.172,3.172,347,270.19,76.8102,0.715529,347,2.429,3.30417,3.172,0.875167,0,0,8.28973,0.875167,10.0826,91.6598,0,0,0,
6281,3.459,3.459,144,94.3112,18.6728,0.8,112.984,0.790888,3.60313,3.459,2.81224,0.961722,0,7.41456,2.81224,7.13455,64.8596,0,0,0,
6282,3.317,3.317,24,0,0,0.8,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,0,0,
6283,3.139,3.139,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,12.75,51,
6284,3.109,3.109,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,3.3,15.918,63.672,
6285,2.896,2.896,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,3.3,19.086,76.344,
6286,2.403,2.403,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,3.3,22.254,89.016,
6287,1.92,1.92,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,2.86042,25,100,
6288,1.452,1.452,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,25,100,
6289,1.226,1.226,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,25,100,
6290,1.088,1.088,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,25,100,
6291,0.97,0.97,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,25,100,
6292,0.84,0.84,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,0,0,
6293,0.775,0.775,0,0,0,0,0,0,0,0,0,4.05209,0,4.60233,0,7.13455,64.8596,0,0,0,
6294,0.928,0.928,36,0.546815,35.4532,0.16877,36,0.252,0,0,-0.252,4.05209,0.252,4.60233,0,7.37494,67.0449,0,0,0,
6295,1.19,1.19,181,13.3095,167.69,0.327744,181,1.267,0,0,-1.267,3.80009,1.267,4.83165,0,8.58358,78.0326,0,0,0,
6296,1.276,1.276,384,93.1443,290.856,0.449873,384,2.688,0.154909,0.148712,-2.53309,2.53309,2.53309,5.98462,0,11,100,0,0,0,
6297,1.271,1.271,565,210.698,354.302,0.515181,565,3.955,3.955,3.7968,0,0,0,8.28973,0,11,100,0,0,0,
6298,1.619,1.619,707,331.462,375.538,0.558865,707,4.949,4.949,4.75104,0,0,0,8.28973,0,11,100,0,0,0,
6299,1.832,1.832,790,419.006,370.994,0.586413,790,5.53,5.53,5.3088,0,0,0,8.28973,0,11,100,0,0,0,
6300,2.074,2.074,819,481.252,337.748,0.612368,819,5.733,5.733,5.50368,0,0,0,8.28973,0,11,100,0,0,0,
6301,2.448,2.448,779,487.16,291.84,0.630007,779,5.453,5.453,5.23488,0,0,0,8.28973,0,11,100,0,0,0,
6302,2.823,2.823,678,444.933,233.067,0.644952,678,4.746,4.746,4.55616,0,0,0,8.28973,0,11,100,0,0,0,
6303,3.061,3.061,527,365.018,161.982,0.663477,527,3.689,3.689,3.54144,0,0,0,8.28973,0,11,100,0,0,0,
6304,3.288,3.288,320,220.908,99.0922,0.662271,320,2.24,3.425,3.288,1.185,0,0,8.28973,1.185,9.75778,88.7071,0,0,0,
6305,3.445,3.445,116,96.86,19.14,0.833871,116,0.812,3.58854,3.445,2.77654,1.3022,0,7.10473,2.77654,6.84718,62.2471,0,0,0,
6306,3.429,3.429,18,0,0,0.8,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,0,0,
6307,3.297,3.297,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,12.75,51,
6308,3.206,3.206,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,3.3,15.918,63.672,
6309,2.969,2.969,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,3.3,19.086,76.344,
6310,2.497,2.497,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,3.3,22.254,89.016,
6311,2.04,2.04,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,2.86042,25,100,
6312,1.617,1.617,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,25,100,
6313,1.347,1.347,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,25,100,
6314,1.186,1.186,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,25,100,
6315,1.097,1.097,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,25,100,
6316,1.048,1.048,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,0,0,
6317,1.058,1.058,0,0,0,0,0,0,0,0,0,4.35334,0,4.32819,0,6.84718,62.2471,0,0,0,
6318,1.263,1.263,25,0.26087,24.7391,0.115942,25,0.175,0,0,-0.175,4.35334,0.175,4.32819,0,7.01412,63.7647,0,0,0,
6319,1.526,1.526,146,4.573,141.427,0.263247,146,1.022,0,0,-1.022,4.17834,1.022,4.48744,0,7.98904,72.6276,0,0,0,
6320,1.467,1.467,338,51.5936,286.406,0.394952,338,2.366,0,0,-2.366,3.15634,2.366,5.41746,0,10.2461,93.146,0,0,0,
6321,1.497,1.497,476,101.472,374.528,0.433259,476,3.332,2.54166,2.43999,-0.790342,0.790342,0.790342,7.57052,0,11,100,0,0,0,
6322,1.863,1.863,569,137.358,431.642,0.449235,569,3.983,3.983,3.82368,0,0,0,8.28973,0,11,100,0,0,0,
6323,2.006,2.006,702,270.109,431.891,0.520697,702,4.914,4.914,4.71744,0,0,0,8.28973,0,11,100,0,0,0,
6324,2.203,2.203,805,454.247,350.753,0.601706,805,5.635,5.635,5.4096,0,0,0,8.28973,0,11,100,0,0,0,
6325,2.481,2.481,713,362.732,350.268,0.576716,713,4.991,4.991,4.79136,0,0,0,8.28973,0,11,100,0,0,0,
6326,2.712,2.712,590,280.293,309.707,0.561661,590,4.13,4.13,3.9648,0,0,0,8.28973,0,11,100,0,0,0,
6327,2.934,2.934,435,193.969,241.031,0.548573,435,3.045,3.05625,2.934,0.01125,0,0,8.28973,0.01125,10.9882,99.8928,0,0,0,
6328,2.993,2.993,169,16.3773,152.623,0.351062,169,1.183,3.11771,2.993,1.93471,0.0123626,0,8.27848,1.93471,8.96008,81.4553,0,0,0,
6329,3.254,3.254,100,79.6873,20.3127,0.72999,100,0.7,3.38958,3.254,2.68958,2.13842,0,6.34377,2.68958,6.14063,55.8239,0,0,0,
6330,3.146,3.146,11,0,0,0.8,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,0,0,
6331,3.061,3.061,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,12.75,51,
6332,3.202,3.202,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,3.3,15.918,63.672,
6333,2.831,2.831,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,3.3,19.086,76.344,
6334,2.398,2.398,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,3.3,22.254,89.016,
6335,1.971,1.971,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,2.86042,25,100,
6336,1.529,1.529,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,25,100,
6337,1.309,1.309,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,25,100,
6338,1.188,1.188,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,25,100,
6339,1.102,1.102,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,25,100,
6340,1.034,1.034,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,0,0,
6341,1.027,1.027,0,0,0,0,0,0,0,0,0,5.094,0,3.65419,0,6.14063,55.8239,0,0,0,
6342,1.199,1.199,36,0.535233,35.4648,0.165195,36,0.252,0,0,-0.252,5.094,0.252,3.65419,0,6.38102,58.0093,0,0,0,
6343,1.524,1.524,166,8.31439,157.686,0.298062,166,1.162,0,0,-1.162,4.842,1.162,3.88351,0,7.4895,68.0864,0,0,0,
6344,1.503,1.503,337,50.3945,286.605,0.392784,337,2.359,0,0,-2.359,3.68,2.359,4.94093,0,9.73984,88.544,0,0,0,
6345,1.535,1.535,513,140.038,372.962,0.466136,513,3.591,2.27,2.1792,-1.321,1.321,1.321,7.08762,0,11,100,0,0,0,
6346,1.942,1.942,593,163.591,429.409,0.467641,593,4.151,4.151,3.98496,0,0,0,8.28973,0,11,100,0,0,0,
6347,2.1,2.1,506,63.5036,442.496,0.375053,506,3.542,3.542,3.40032,0,0,0,8.28973,0,11,100,0,0,0,
6348,2.032,2.032,738,333.84,404.16,0.551475,738,5.166,5.166,4.95936,0,0,0,8.28973,0,11,100,0,0,0,
6349,2.358,2.358,670,289.06,380.94,0.542042,670,4.69,4.69,4.5024,0,0,0,8.28973,0,11,100,0,0,0,
6350,2.564,2.564,590,280.882,309.118,0.562108,590,4.13,4.13,3.9648,0,0,0,8.28973,0,11,100,0,0,0,
6351,2.832,2.832,263,20.4348,242.565,0.332239,263,1.841,2.95,2.832,1.109,0,0,8.28973,1.109,9.83745,89.4314,0,0,0,
6352,2.832,2.832,113,2.56554,110.434,0.235618,113,0.791,2.95,2.832,2.159,1.21868,0,7.18073,2.159,7.57421,68.8564,0,0,0,
6353,2.649,2.649,40,1.96419,38.0358,0.296589,40,0.28,2.75938,2.649,2.47938,3.59121,0,5.02173,2.47938,4.97511,45.2283,0,0,0,
6354,2.449,2.449,7,0,0,0.8,0,0,0,0,0,6.3158,0,2.54236,0,4.97511,45.2283,0,0,0,
